file_name,file_urls
Karametra Value,https://deckstats.net/decks/105843/1286116-karametra-value/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Turbo Tibalt,https://deckstats.net/decks/138793/1972097-turbo-tibalt/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Animar Aggro Creatures,https://deckstats.net/decks/121400/1905977-animar-aggro-creatures/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Ezuri Claw Commander,https://deckstats.net/decks/105843/963491-ezuri-claw-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Varina, Undead Queen",https://deckstats.net/decks/48786/1118397-varina-undead-queen/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Value Black,https://deckstats.net/decks/91133/1325030-value-black/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Halana's & Alena's Hunt,https://deckstats.net/decks/133964/1852535-halana-s-alena-s-hunt/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Halana's & Alena's Chase,https://deckstats.net/decks/133964/1969964-halana-s-alena-s-chase/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Marrow-Gnawer FULL FOIL Competitive,https://deckstats.net/decks/30513/1969855-marrow-gnawer-full-foil-compet/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Kroxa Discard,https://deckstats.net/decks/4769/1776882-kroxa-discard/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Marisi, Breaker of the Coil - Naya  Cat Tribal",https://deckstats.net/decks/172140/1953946-marisi-breaker-of-the-coil-nay/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Nejeela, World Warriors (no combos)",https://deckstats.net/decks/24358/1010997-nejeela-world-warriors-no-comb/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Nekusar the Mind Razor,https://deckstats.net/decks/122097/1906150-nekusar-the-mind-razor/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
I Will Be the Pirate King!,https://deckstats.net/decks/102754/1077176-i-will-be-the-pirate-king-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
And They All Died Together,https://deckstats.net/decks/14296/1452943-and-they-all-died-together/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Sai, Thopter Tribal, Commander",https://deckstats.net/decks/126510/1965150-sai-thopter-tribal-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"<< Damia, the stoned Sage [Sultai-EDH] >>",https://deckstats.net/decks/123726/1771032--damia-the-stoned-sage-sultai-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Shanna edh Deck,https://deckstats.net/decks/161441/1962714-shanna-edh-deck/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Lathril, Blade of the Elves",https://deckstats.net/decks/2974/1954180-lathril-blade-of-the-elves/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Yuriko, the Tiger's Shadow",https://deckstats.net/decks/2974/12921-yuriko-the-tiger-s-shadow/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Nethroi, no humans",https://deckstats.net/decks/85903/1876689-nethroi-no-humans/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commie rayami and the million keywords,https://deckstats.net/decks/144332/1961963-commie-rayami-and-the-million-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: 🐉✨Dragons love shiny things - Ur Dragon tribal foil,https://deckstats.net/decks/141573/1960569-copy-of-dragons-love-shiny-thi/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Commander(Kunoros, Hound of Athreos)",https://deckstats.net/decks/70900/1573163-commander-kunoros-hound-of-ath/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Scion of the Ur-Dragon,https://deckstats.net/decks/20394/1026342-scion-of-the-ur-dragon/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"<< Hallar, the firefletcher - In your face! [Gruul-EDH] >>",https://deckstats.net/decks/123726/1769094--hallar-the-firefletcher-in-yo/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Fight themed - Neyith of the Dire Hunt,https://deckstats.net/decks/142911/1955158-copy-of-fight-themed-neyith-of/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Neheb, the Eternal",https://deckstats.net/decks/2974/91234-neheb-the-eternal/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Belbe, Corrupted Observer",https://deckstats.net/decks/14296/1798861-belbe-corrupted-observer/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Iconic Decklist Challenge - AFFINITY (Silas Renn + Tymna),https://deckstats.net/decks/154931/1954448-iconic-decklist-challenge-affi/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Zur Jank,https://deckstats.net/decks/105788/1593263-zur-jank/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Progenitus commander,https://deckstats.net/decks/55100/439762-progenitus-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Kamahlity,https://deckstats.net/decks/105788/1345421-kamahlity/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Golos,https://deckstats.net/decks/172816/1953016-golos/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Baral, Chief of Compliance",https://deckstats.net/decks/105700/1951399-baral-chief-of-compliance/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Copy of: Yennett, Cryptic Sovereign - Esper  Sphinx Tribal and Odd's Win",https://deckstats.net/decks/137316/1950281-copy-of-yennett-cryptic-sovere/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Brion Budget EDH,https://deckstats.net/decks/119816/1453872-brion-budget-edh/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Narset deck i copied because i want to remeber it,https://deckstats.net/decks/145980/1948726-narset-deck-i-copied-because-i/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Liesa, Shroud of Dusk",https://deckstats.net/decks/2974/67132-liesa-shroud-of-dusk/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Rashmi Commander,https://deckstats.net/decks/173846/1940340-rashmi-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Verazol, kick and proliferate",https://deckstats.net/decks/85903/1948140-verazol-kick-and-proliferate/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
CosimaOmenkeel commander,https://deckstats.net/decks/120809/1945322-cosima-omenkeel-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Commander Gisa and Geralf Zombie Tribal,https://deckstats.net/decks/171332/1944892-copy-of-commander-gisa-and-ger/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Aren't you supposed to have a hand to play mtg ?,https://deckstats.net/decks/42204/1519743-aren-t-you-supposed-to-have-a-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Ikoria_Precon_Ruthless_Regiment,https://deckstats.net/decks/139126/1738228-ikoria-precon-ruthless-regimen/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
(Pre) Dawnwaker - The Time for Rebellion,https://deckstats.net/decks/83426/1796475--pre-dawnwaker-the-time-for-re/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Marchesa, the Black Rose Sac-Theme EDH",https://deckstats.net/decks/40193/1942372-marchesa-the-black-rose-sac-th/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Tribali Elfi,https://deckstats.net/decks/151271/1927396-tribali-elfi/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Copy of: Avacyn, Angel of Hope",https://deckstats.net/decks/172364/1940887-copy-of-avacyn-angel-of-hope/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Tolsimir, Friend to Wolves cEDH",https://deckstats.net/decks/107501/1297044-tolsimir-friend-to-wolves-cedh/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Tribal Giants,https://deckstats.net/decks/140562/1420649-tribal-giants/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander Xantcha,https://deckstats.net/decks/133732/1493546-commander-xantcha/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Gavi - Astral Approach,https://deckstats.net/decks/156603/1669142-gavi-astral-approach/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
[EDH] Sapling of Colfenor - the Rock,https://deckstats.net/decks/44498/1698913--edh-sapling-of-colfenor-the-r/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Estrid commander 2,https://deckstats.net/decks/150820/1601710-estrid-commander-2/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Klothys, God of Destiny: In My Feelings",https://deckstats.net/decks/149244/1540506-klothys-god-of-destiny-in-my-f/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Ezuri Elfball Combo Primer,https://deckstats.net/decks/132279/1577597-ezuri-elfball-combo-primer/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Morophon - Dino Tribal - EDH - *,https://deckstats.net/decks/154132/1663144-morophon-dino-tribal-edh-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Akiri, Fearless Voyager",https://deckstats.net/decks/14296/1749421-akiri-fearless-voyager/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Tuvasa, baignée de soleil par Senkitchi",https://deckstats.net/decks/168103/1933412-tuvasa-baign-e-de-soleil-par-s/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Jirina Humans EDH,https://deckstats.net/decks/140439/1648719-jirina-humans-edh/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Sisay's League of Legends,https://deckstats.net/decks/14296/1255243-sisay-s-league-of-legends/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Atraxa Fast Infect, AKA ""The Kingmaker""",https://deckstats.net/decks/27303/1851401-atraxa-fast-infect-aka-the-kin/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Plunder and Pillage,https://deckstats.net/decks/14296/823948-plunder-and-pillage/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Emmara's Tapped,https://deckstats.net/decks/14296/1105639-emmara-s-tapped/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Gideon Stax - Centurion,https://deckstats.net/decks/172171/1928423-gideon-stax-centurion/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
bore your enemies to death,https://deckstats.net/decks/25926/1556040-bore-your-enemies-to-death/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Death is not the End,https://deckstats.net/decks/159237/1779133-death-is-not-the-end/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: St,https://deckstats.net/decks/172984/1926573-copy-of-st-traft-hallowed-be-t/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
CMDR Boxing League Siona Week 5 THBRTRROEM12KHM 0206021,https://deckstats.net/decks/170717/1925823-cmdr-boxing-league-siona-week-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Ikra & Keleth Deathtouch Commander (KHM),https://deckstats.net/decks/126953/1234975-ikra-keleth-deathtouch-command/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Tuvasa's humble pillow fort,https://deckstats.net/decks/73066/1913274-tuvasa-s-humble-pillow-fort/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Basandra, Battle Seraph: Cry 'Havoc!', and Let Slip the Dogs of War",https://deckstats.net/decks/58688/1602632-basandra-battle-seraph-cry-hav/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Rogues One,https://deckstats.net/decks/165182/1871626-rogues-one/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander - Kaalia,https://deckstats.net/decks/109981/1341798-commander-kaalia/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Commander - Mono Blue - Orvar, the All-Form",https://deckstats.net/decks/4441/1241256-commander-mono-blue-orvar-the-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Sliver Overlord 1234,https://deckstats.net/decks/172816/1923763-sliver-overlord-1234/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Gishath Dinosaur Naya Aggro Commander,https://deckstats.net/decks/130938/1823216-gishath-dinosaur-naya-aggro-co/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Copy of: Nethroi, Apex of Death by Commander Mechanic",https://deckstats.net/decks/76065/1890772-copy-of-nethroi-apex-of-death-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Obey My Command | Baral, Chief of Compliance | Combo Control | Full Build cEDH",https://deckstats.net/decks/128123/1390768-obey-my-command-baral-chief-of/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
big bad commander,https://deckstats.net/decks/156288/1674977-big-bad-commander/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
"Commander - Karn, Master of Artifacts",https://deckstats.net/decks/4441/126506-commander-karn-master-of-artif/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander - Thassa commanding the Seas,https://deckstats.net/decks/4441/46450-commander-thassa-commanding-th/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Commander - Mono Blue - Urza cEDH,https://deckstats.net/decks/4441/1424709-commander-mono-blue-urza-cedh/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Kenrith Lands Matter,https://deckstats.net/decks/172437/1917269-kenrith-lands-matter/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
CMDR Boxing League Siona Week 4 THBRTRROEM12 0201021,https://deckstats.net/decks/170717/1918190-cmdr-boxing-league-siona-week-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Odric Commander (KHM),https://deckstats.net/decks/126953/1519190-odric-commander-khm-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Copy of: Lyra Dawnbringer: Zion's Glory,https://deckstats.net/decks/172364/1916722-copy-of-lyra-dawnbringer-zion-/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
Emmara Tandris,https://deckstats.net/decks/98432/1916357-emmara-tandris/en?include_comments=1&do_not_include_printings=0&export_txt=1&share_key=
